dataset	run_id	subject_id	site	qc_status	fd	connectome_npz
ABIDE1	sub-0051361_task-rest_run-1	sub-0051361	MAX_MUN	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051361_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051362_task-rest_run-1	sub-0051362	MAX_MUN	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051362_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051363_task-rest_run-1	sub-0051363	MAX_MUN	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051363_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051364_task-rest_run-1	sub-0051364	MAX_MUN	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051364_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051367_task-rest_run-1	sub-0051367	MAX_MUN	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051367_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051368_task-rest_run-1	sub-0051368	MAX_MUN	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051368_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051370_task-rest_run-1	sub-0051370	MAX_MUN	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051370_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051371_task-rest_run-1	sub-0051371	MAX_MUN	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051371_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051372_task-rest_run-1	sub-0051372	MAX_MUN	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051372_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051373_task-rest_run-1	sub-0051373	MAX_MUN	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051373_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051459_task-rest_run-1	sub-0051459	CALTECH	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051459_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051460_task-rest_run-1	sub-0051460	CALTECH	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051460_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051463_task-rest_run-1	sub-0051463	CALTECH	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051463_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051464_task-rest_run-1	sub-0051464	CALTECH	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051464_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051465_task-rest_run-1	sub-0051465	CALTECH	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051465_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051468_task-rest_run-1	sub-0051468	CALTECH	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051468_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051470_task-rest_run-1	sub-0051470	CALTECH	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051470_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051472_task-rest_run-1	sub-0051472	CALTECH	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051472_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051474_task-rest_run-1	sub-0051474	CALTECH	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051474_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051475_task-rest_run-1	sub-0051475	CALTECH	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051475_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051476_task-rest_run-1	sub-0051476	CALTECH	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051476_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051479_task-rest_run-1	sub-0051479	CALTECH	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051479_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051480_task-rest_run-1	sub-0051480	CALTECH	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051480_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051482_task-rest_run-1	sub-0051482	CALTECH	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051482_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051484_task-rest_run-1	sub-0051484	CALTECH	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051484_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051485_task-rest_run-1	sub-0051485	CALTECH	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051485_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051486_task-rest_run-1	sub-0051486	CALTECH	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051486_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051487_task-rest_run-1	sub-0051487	CALTECH	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051487_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051488_task-rest_run-1	sub-0051488	CALTECH	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051488_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051490_task-rest_run-1	sub-0051490	CALTECH	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051490_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051491_task-rest_run-1	sub-0051491	CALTECH	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051491_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051492_task-rest_run-1	sub-0051492	CALTECH	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051492_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051493_task-rest_run-1	sub-0051493	CALTECH	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051493_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051556_task-rest_run-1	sub-0051556	SBL	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051556_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051557_task-rest_run-1	sub-0051557	SBL	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051557_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051559_task-rest_run-1	sub-0051559	SBL	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051559_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051561_task-rest_run-1	sub-0051561	SBL	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051561_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051565_task-rest_run-1	sub-0051565	SBL	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051565_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051570_task-rest_run-1	sub-0051570	SBL	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051570_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051574_task-rest_run-1	sub-0051574	SBL	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051574_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051577_task-rest_run-1	sub-0051577	SBL	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051577_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051579_task-rest_run-1	sub-0051579	SBL	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051579_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051583_task-rest_run-1	sub-0051583	SBL	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051583_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE1	sub-0051606_task-rest_run-1	sub-0051606	MAX_MUN	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE1/sub-0051606_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28754_ses-1_task-rest_run-1	sub-28754	ABIDEII-GU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28754_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28792_ses-1_task-rest_run-1	sub-28792	ABIDEII-GU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28792_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28795_ses-1_task-rest_run-1	sub-28795	ABIDEII-GU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28795_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28797_ses-1_task-rest_run-1	sub-28797	ABIDEII-GU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28797_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28805_ses-1_task-rest_run-1	sub-28805	ABIDEII-GU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28805_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28806_ses-1_task-rest_run-1	sub-28806	ABIDEII-GU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28806_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28807_ses-1_task-rest_run-1	sub-28807	ABIDEII-GU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28807_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28809_ses-1_task-rest_run-1	sub-28809	ABIDEII-GU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28809_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28810_ses-1_task-rest_run-1	sub-28810	ABIDEII-GU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28810_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28814_ses-1_task-rest_run-1	sub-28814	ABIDEII-GU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28814_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28815_ses-1_task-rest_run-1	sub-28815	ABIDEII-GU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28815_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28820_ses-1_task-rest_run-1	sub-28820	ABIDEII-GU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28820_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28824_ses-1_task-rest_run-1	sub-28824	ABIDEII-GU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28824_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28826_ses-1_task-rest_run-1	sub-28826	ABIDEII-GU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28826_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28827_ses-1_task-rest_run-1	sub-28827	ABIDEII-GU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28827_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28828_ses-1_task-rest_run-1	sub-28828	ABIDEII-GU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28828_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28829_ses-1_task-rest_run-1	sub-28829	ABIDEII-GU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28829_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28835_ses-1_task-rest_run-1	sub-28835	ABIDEII-GU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28835_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28837_ses-1_task-rest_run-1	sub-28837	ABIDEII-GU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28837_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28838_ses-1_task-rest_run-1	sub-28838	ABIDEII-GU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28838_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28844_ses-1_task-rest_run-1	sub-28844	ABIDEII-GU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28844_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28845_ses-1_task-rest_run-1	sub-28845	ABIDEII-GU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28845_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28846_ses-1_task-rest_run-1	sub-28846	ABIDEII-GU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28846_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28847_ses-1_task-rest_run-1	sub-28847	ABIDEII-GU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28847_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28920_ses-1_task-rest_run-1	sub-28920	ABIDEII-OHSU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28920_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28920_ses-1_task-rest_run-2	sub-28920	ABIDEII-OHSU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28920_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28920_ses-1_task-rest_run-3	sub-28920	ABIDEII-OHSU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28920_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28924_ses-1_task-rest_run-1	sub-28924	ABIDEII-OHSU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28924_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28924_ses-1_task-rest_run-2	sub-28924	ABIDEII-OHSU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28924_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28924_ses-1_task-rest_run-3	sub-28924	ABIDEII-OHSU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28924_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28925_ses-1_task-rest_run-1	sub-28925	ABIDEII-OHSU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28925_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28931_ses-1_task-rest_run-2	sub-28931	ABIDEII-OHSU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28931_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28933_ses-1_task-rest_run-1	sub-28933	ABIDEII-OHSU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28933_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28934_ses-1_task-rest_run-1	sub-28934	ABIDEII-OHSU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28934_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28934_ses-1_task-rest_run-2	sub-28934	ABIDEII-OHSU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28934_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28935_ses-1_task-rest_run-1	sub-28935	ABIDEII-OHSU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28935_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28935_ses-1_task-rest_run-2	sub-28935	ABIDEII-OHSU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28935_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28935_ses-1_task-rest_run-3	sub-28935	ABIDEII-OHSU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28935_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28939_ses-1_task-rest_run-1	sub-28939	ABIDEII-OHSU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28939_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28939_ses-1_task-rest_run-2	sub-28939	ABIDEII-OHSU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28939_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28939_ses-1_task-rest_run-3	sub-28939	ABIDEII-OHSU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28939_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28940_ses-1_task-rest_run-1	sub-28940	ABIDEII-OHSU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28940_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28940_ses-1_task-rest_run-2	sub-28940	ABIDEII-OHSU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28940_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28940_ses-1_task-rest_run-3	sub-28940	ABIDEII-OHSU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28940_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28943_ses-1_task-rest_run-1	sub-28943	ABIDEII-OHSU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28943_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28943_ses-1_task-rest_run-2	sub-28943	ABIDEII-OHSU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28943_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28943_ses-1_task-rest_run-3	sub-28943	ABIDEII-OHSU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28943_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28945_ses-1_task-rest_run-1	sub-28945	ABIDEII-OHSU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28945_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28945_ses-1_task-rest_run-2	sub-28945	ABIDEII-OHSU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28945_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28945_ses-1_task-rest_run-3	sub-28945	ABIDEII-OHSU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28945_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28946_ses-1_task-rest_run-2	sub-28946	ABIDEII-OHSU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28946_ses-1_task-rest_run-2_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28946_ses-1_task-rest_run-3	sub-28946	ABIDEII-OHSU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28946_ses-1_task-rest_run-3_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28949_ses-1_task-rest_run-1	sub-28949	ABIDEII-OHSU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28949_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
ABIDE2	sub-28956_ses-1_task-rest_run-1	sub-28956	ABIDEII-OHSU_1	ok	0.2	/work/ioannou_lab/elizabeth.szentmiklo/abide-sex-age-connectomics/connectomes/CC200/ABIDE2/sub-28956_ses-1_task-rest_run-1_atlas-CC200_fd-0.2_connectome.npz
